idEstado,idHojaVida,idHVEduUniversitaria,intItemEduUni,strAnioBachiller,strAnioTitulo,strBachillerEduUni,strCarreraUni,strConcluidoEduUni,strEduUniversitaria,strEgresadoEduUni,strMetodoAccion,strOrder,strTengoEduUniversitaria,strTituloUni,strUniversidad,strUsuario,strComentario,fecha_registro
1,134639,137615,1,,,0,NOVENO CICLO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,EDUCACIÓN INICIAL NOVENO CICLO,2021-02-21 12:00:47
1,134991,138125,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134740,138756,1,1971,,0,BACHILLER EN DERECHO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,134740,138766,2,1971,,0,TITULO DE ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,135743,139206,1,2012,,0,BACHILLER EN CIENCIAS MILITARES,1,1,1,,,1,0,ESCUELA MILITAR DE CHORRILLOS CORONEL FRANCISCO BOLOGNESI,,,2021-02-21 12:00:47
1,135743,139208,2,2012,,0,LICENCIADO EN CIENCIAS MILITARES,1,1,1,,,1,0,ESCUELA MILITAR DE CHORRILLOS CORONEL FRANCISCO BOLOGNESI,,,2021-02-21 12:00:47
1,134946,138036,1,2001,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134946,138473,2,2000,,0,BACHILLER EN DERECHO Y CIENCIA POLITICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134946,138475,3,2001,,0,ABOGADA EN DERECHO Y CIENCIA POLITICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,SUNEDU HA GENERADO DUPLICIDAD DEL GRADO DE LICENCIATURA APARECIENDO TITULO PROFESIONAL DE ABOGADO EMITIDO POR EL RECTOR DE LA UNMSM,2021-02-21 12:00:47
1,134230,137061,1,1996,,,ABOGADO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,134230,137062,2,1995,,,BACHILLER EN DERECHO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,137574,141834,1,,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD DEL PACIFICO,,,2021-02-21 12:00:47
1,133776,136520,1,1997,,0,MEDICO CIRUJANO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL,,,2021-02-21 12:00:47
1,133858,136573,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133802,136469,1,2001,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133802,136470,2,1999,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133799,136463,1,1972,,,BIOLOGO,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133799,136464,2,1972,,,PROFESORA DE EDUCACION SECUNDARIA EN LA ESPECIALIDAD DE CIENCIAS BIOLOGICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133799,136465,3,1972,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133799,136466,4,1972,,,BACHILLER EN CIENCIAS BIOLOGICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133812,136484,1,2018,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,133812,136485,2,2017,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134367,137236,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134367,137237,2,2016,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134367,137238,3,2004,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134367,137256,4,2004,,0,LICENCIADO EN EDUCACION SECUNDARIA,1,1,1,,,1,0,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,CON MENCIÓN EN LENGUA Y LITERATURA,2021-02-21 12:00:47
1,135772,139256,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133832,136514,1,2008,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133832,136521,2,2010,,0,LICENCIADA EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133850,136545,1,2014,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,,,2021-02-21 12:00:47
1,133850,136546,2,2013,,,BACHILLER EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,,,2021-02-21 12:00:47
1,133850,136547,3,2013,,,BACHILLER EN ADMINISTRACION Y CIENCIAS POLICIALES,1,1,1,,,1,,ESCUELA DE OFICIALES DE LA POLICIA NACIONAL DEL PERÚ,,,2021-02-21 12:00:47
1,133831,136511,1,2007,,,MEDICO CIRUJANO,1,1,1,,,1,,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,,,2021-02-21 12:00:47
1,133831,136512,2,2007,,,BACHILLER EN MEDICINA HUMANA,1,1,1,,,1,,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,,,2021-02-21 12:00:47
1,133826,136505,1,2012,,,TÍTULO PROFESIONAL EL GRADO DE BACHILLER EN ADMINISTRACIÓN DE EMPRESAS,1,1,1,,,1,,UNIVERSIDAD HISPANA,,,2021-02-21 12:00:47
1,133826,136506,2,1994,,,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133826,137001,3,2014,,0,TITULO DE ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DE HUANUCO,,,2021-02-21 12:00:47
1,133862,136561,1,1997,,,LICENCIADO EN OBSTETRICIA,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,134177,136996,1,2020,,,BACHILLER EN PSICOLOGÍA CON ESPECIALIDAD EN PSICOLOGIA ORGANIZACIONAL,1,1,1,,,1,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,2021-02-21 12:00:47
1,133863,137683,1,2005,,0,BACHILLER EN ARTES CON MENCION EN COMUNICACION,1,1,1,,,1,0,UNIVERSIDAD DE PIURA PERU,,,2021-02-21 12:00:47
1,133863,137684,2,2010,,0,LICENCIADO EN COMUNICACION,1,1,1,,,1,0,UNIVERSIDAD DE PIURA PERU,,,2021-02-21 12:00:47
1,133863,137686,3,2005,,0,BACHILLER EN ARTES,1,1,1,,,1,0,UNIVERSIDAD DE PIURA PERU,,SUNEDU HA GENERADO DUPLICIDAD ESTE GRADO CORRESPONDE A BACHILLER EN ARTES CON MENCION EN COMUNICACION,2021-02-21 12:00:47
1,137767,142078,1,2006,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN PEDRO,,,2021-02-21 12:00:47
1,137767,142081,2,2005,,0,BACHILLER EN DERECHO Y CIENCIA POLITICA,1,1,1,,,1,0,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,134163,136982,1,2005,,0,BACHILLER EN INGENIERIA COMERCIAL,1,1,1,,,1,0,UNIVERSIDAD PRIVADA DE TACNA,,,2021-02-21 12:00:47
1,134163,136983,2,2008,,0,INGENIERO COMERCIAL,1,1,1,,,1,0,UNIVERSIDAD PRIVADA DE TACNA,,,2021-02-21 12:00:47
1,133811,136480,1,2016,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,133811,136481,2,2012,,,BACHILLER EN DERECHO Y CIENCIA POLITICA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,133811,136482,3,2011,,,LICENCIADO EN ADMINISTRACION Y CIENCIAS POLICIALES,1,1,1,,,1,,ESCUELA DE OFICIALES DE LA POLICIA NACIONAL DEL PERÚ,,,2021-02-21 12:00:47
1,133811,136483,4,2008,,,BACHILLER EN ADMINISTRACION Y CIENCIAS POLICIALES,1,1,1,,,1,,ESCUELA DE OFICIALES DE LA POLICIA NACIONAL DEL PERÚ,,,2021-02-21 12:00:47
1,135989,139556,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133823,136501,1,1997,,,INGENIERO INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134242,137089,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133820,136503,1,2005,,0,INGENIERO AMBIENTAL Y DE RECURSOS NACIONALES,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DEL CALLO,,,2021-02-21 12:00:47
1,133828,136513,1,,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD TECNOLOGICA DEL PERÚ SAC,,,2021-02-21 12:00:47
1,133856,136595,1,,,0,EGRESADO DE LA CARRERA DE ECONOMIA,1,1,2,,,1,0,UNIVERSIDAD DEL PACIFICO,,,2021-02-21 12:00:47
1,133846,136543,1,,,0,BACHILLER EN ECONOMÍA,2,1,2,,,1,0,UNIVERSIDAD SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,133876,136581,1,2009,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,133876,136582,2,1991,,,BACHILLER EN ECONOMIA,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,133838,136525,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135112,138294,1,2011,,0,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,1,,,1,0,BACHILLER EN CIENCIAS ADMINISTRATIVAS,,,2021-02-21 12:00:47
1,135112,138295,2,2011,,0,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,0,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,134240,137079,1,2018,,,LICENCIADA EN CIENCIAS DE LA COMUNICACIÓN,1,1,1,,,1,,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,134240,137080,2,2018,,,BACHILLER EN CIENCIAS DE LA COMUNICACIÓN,1,1,1,,,1,,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,136186,139840,1,,,0,DERECHO Y CIENCIAS POLÍTICAS,2,1,2,,,1,0,UNIVERSIDAD INCA GARCILASO DE LA VEGA,,,2021-02-21 12:00:47
1,134398,137286,1,1997,,,Bachiller en Ingeniería Industrial,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,134446,137346,1,2014,,,LICENCIADA EN TURISMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,134446,141465,2,2013,,0,BACHILLER EN TURISMO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,135108,138286,1,,,0,INGENIERIA CIVIL,2,1,2,,,1,0,UNIVERSIDAD CESAR VALLEJO,,,2021-02-21 12:00:47
1,134589,137541,1,2017,,,BACHILLER EN ECONOMÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,134609,138243,1,2004,,0,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,0,UNASAM,,,2021-02-21 12:00:47
1,134609,138246,2,,,0,DERECHO Y CIENCIAS POLITICAS,1,1,1,,,1,0,UNASAM,,CUENTO CON CONSTANCIA DE EGRESADO,2021-02-21 12:00:47
1,135603,138967,1,2003,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN PEDRO,,,2021-02-21 12:00:47
1,137180,141277,1,2010,,,ESPECIALISTA EN CIRUGIA GENERAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,137183,141281,1,2002,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD CESAR VALLAJO,,,2021-02-21 12:00:47
1,134769,137785,1,1988,,,BACHILLER EN PSICOLOGIA,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,EXISTE ERROR EN EL SISTEMA ESTA PROFESION DE PSICOLOGO PERTENECE A MI HERMANO ABEL RAFAEL ALVA PEREZ,2021-02-21 12:00:47
1,134769,139286,2,1982,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,135283,138549,1,2011,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,,2021-02-21 12:00:47
1,135283,139420,2,1997,,0,LICENCIADA EN CIENCIAS DE LA COMUNICACIÓN,1,1,1,,,1,0,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,,2021-02-21 12:00:47
1,135082,138254,1,1999,,0,CONTADOR PÚBLICO,1,1,1,,,1,0,UNIVERSIDAD PRIVADA CESAR VALLEJO,,COLEGIADO,2021-02-21 12:00:47
1,135128,138308,1,2006,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,137768,142086,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137173,141270,1,2011,,,LICENCIADA EN CIENCIAS DE LA COMUNICACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134824,137861,1,2014,,,INGENIERO INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134148,136950,1,2008,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,,2021-02-21 12:00:47
1,134148,136951,2,2007,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,,2021-02-21 12:00:47
1,135248,138491,1,1994,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,ANTIGUAMENTE UNIVERSIDAD DE APURIMAC,2021-02-21 12:00:47
1,135248,138515,2,1992,,0,BACHILLER EN DERECHO,1,1,1,,,1,0,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,ANTIGUAMENTE UNIVERSIDAD DE APURIMAC,2021-02-21 12:00:47
1,134813,137847,1,,,0,CIENCIAS CONTABLES Y FINANZAS,2,1,0,,,1,0,UNIVERSIDAD PRIVADA TELESUP,,,2021-02-21 12:00:47
1,136552,140865,1,,,0,ECONOMISTA,2,1,1,,,1,0,UNIVERSIDAD SAN MARTIN DE PORRES,,,2021-02-21 12:00:47
1,136553,140868,1,2008,,0,LICENCIADO EN ENFERMERIA,1,1,1,,,1,0,RODA KARSET HOGSKOTAN,,EN ESPAÑOL EL NOMBRE DE SU UNIVERSIDAD ES: UNIVERIDAD DE LA CRUZ ROJA,2021-02-21 12:00:47
1,136554,140864,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136555,140870,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137565,141855,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137604,141877,1,1992,,0,CIENCIAS BIOLOGICAS,1,1,1,,,1,0,NACIONAL SAN ANTONIO DE ABAD CUSCO,,,2021-02-21 12:00:47
1,137612,141886,1,,,0,CIENCIAS DE LA COMUNICACION,2,1,2,,,1,0,SAN ANTONIO DE ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,137616,141890,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137622,141895,1,1995,,,INGENIERO ZOOTECNISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,137632,141917,1,,,0,CIENCIAS DE LA COMUNICACION,2,1,2,,,1,0,UNSAAC,,,2021-02-21 12:00:47
1,137632,141918,2,,,0,DERECHO,2,1,2,,,1,0,UPSC  -  PUNO,,,2021-02-21 12:00:47
1,135069,138234,1,1972,,0,PROFESOR DE EDUCACION SECUNDARIA ESPEC FILAS Y CSS,1,1,1,,,1,0,UNIVERSIDAD  NACIONAL PEDRO  RUIZ GALLO,,,2021-02-21 12:00:47
1,135059,138229,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135054,139455,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136654,140605,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134489,137412,1,2018,,,INGENIERA CIVIL,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,135865,139381,1,2014,,,ARQUITECTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,135596,138955,1,1979,,,Bachiller En Ciencias Agrarias,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,136790,140712,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135146,138332,1,1989,,,INGENIERO CIVIL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,135340,138633,1,1994,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,137485,141706,1,1999,,0,BACHILLER EN INGENIERIA QUIMICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,134714,137708,1,1994,,,ABOGADO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,134944,138023,1,1992,,,ABOGADO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,137835,142177,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137464,141672,1,2016,,,LICENCIADO EN ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,136235,139915,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134893,137958,1,2006,,,CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN MARTÍN,,,2021-02-21 12:00:47
1,134895,137963,1,2013,,,LICENCIADO EN PSICOLOGIA,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,136645,140487,1,2017,,,BACHILLER EN INGENIERIA CIVIL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE CAJAMARCA,,,2021-02-21 12:00:47
1,136639,140498,1,2005,,0,LICENCIADA EN EDUCACIÓN PRIMARIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE CAJAMARCA,,TITULO REGISTRADO EN LA SUNEDU,2021-02-21 12:00:47
1,136685,140548,1,2015,,0,LICENCIADO EN EDUCACIÓN SECUNDARIA HISTORIA Y GEOGRAFÍA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,TITULADO Y RECONOCIDO POR SUNEDU,2021-02-21 12:00:47
1,136694,140557,1,2018,,,BACHILLER EN  CIENCIAS CON MENCIÓN EN INGENIERÍA CIVIL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE JAÉN,,,2021-02-21 12:00:47
1,136733,140625,1,2012,,0,LICENCIADO EN EDUCACION CCHH Y FILOSOFÍA,1,1,1,,,1,0,PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,136750,140645,1,2019,,,BACHILLER EN SOCIOLOGÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE CAJAMARCA,,,2021-02-21 12:00:47
1,134615,137574,1,2004,,,LICENCIADA EN BIOLOGIA - MICROBIOLOGIA - PARASITOLOGIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,134615,139862,2,1997,,0,LICENCIADA EN EDUCACION ESP BIOLOGIA Y QUIMICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,136027,139600,1,2017,,,BACHILLER EN ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD SEÑOR DE SIPÁN,,,2021-02-21 12:00:47
1,136034,139613,1,2010,,,BACHILLER EN ARQUITECTURA,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,136046,139630,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136051,139665,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136054,139646,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135983,139550,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137375,141537,1,2019,,,BACHILLER EN CIENCIAS CONTABLES Y FINANCIERAS,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,136426,140188,1,1997,,,LICENCIADO EN ARQUEOLOGIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134663,137641,1,1998,,,BACHILLER EN DERECHO Y CS. POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134663,140949,2,1999,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134664,137642,1,1992,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134668,138715,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134670,137649,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,134665,137645,1,2011,,,DIPLOMA ACADÉMICO DE: MÉDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD PRIVADA DEL VALLE,,,2021-02-21 12:00:47
1,136040,139620,1,2015,,,INGENIERO AGROINDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL SANTA,,,2021-02-21 12:00:47
1,136072,139667,1,2019,,,ABOGADA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,136263,139955,1,2011,,,LICENCIADO EN ESTADISTICA E INFORMATICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,136263,139988,2,2018,,0,INGENIERÍA CIVIL,2,1,1,,,1,0,UNIVERSIDAD SAN PEDRO,,TENGO CONSTANCIA DE EGRESADO Y MI BACHILLER  DE INGENIERÍA CIVIL ESTA EN TRÁMITE,2021-02-21 12:00:47
1,136300,140002,1,2007,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN PEDRO,,,2021-02-21 12:00:47
1,136350,140070,1,2015,,,INGENIERO DE SISTEMAS,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,136344,140060,1,2005,,,LICENCIADO EN EDUCACION PRIMARIA,1,1,1,,,1,,UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,135376,138681,1,2018,,,BACHILLER EN AGRONOMÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,135390,138712,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135404,138722,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135416,139241,1,,,0,CONTABILIDAD,2,1,2,,,1,0,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA,,CURSANDO EL X CICLO,2021-02-21 12:00:47
1,137572,141828,1,2013,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA,,,2021-02-21 12:00:47
1,137492,141715,1,1999,,,LICENCIADA EN EDUCACION PRIMARIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,137610,141882,1,2006,,,INGENIERO AGRONOMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,137615,141888,1,2009,,,LICENCIADA EN EDUCACION PRIMARIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,135841,139852,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134804,138353,1,2003,,0,ABOGADA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134819,137853,1,1995,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134819,138927,2,1999,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,135588,138954,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
