idEstado,idHojaVida,idHVPosgrado,intItemPosgrado,strAnioPosgrado,strCenEstudioPosgrado,strConcluidoPosgrado,strEgresadoPosgrado,strEsDoctor,strEsMaestro,strEspecialidadPosgrado,strTengoPosgrado,strUsuario,strComentario
1,134887,132244,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134888,132254,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134889,134038,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134890,132280,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136035,132535,1,2004,UNIVERSIDAD INCA GARCILAZO DE LA VEGA,1,1,1,0,DOCTOR EN EDUCACION,1,,,2021-03-14 14:20:15
1,136372,132705,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136449,132738,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135030,131367,1,2017,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,1,1,0,1,GRADO DE MAGÍSTER EN ADMINISTRACIÓN DE NEGOCIOS,1,,,2021-03-14 14:20:15
1,134836,131217,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134840,131216,1,2015,UNIVERSIDAD ALAS PERUANAS S.A.,1,1,0,1,MAESTRO EN DOCENCIA UNIVERSITARIA Y GESTION EDUCATIVA,1,,,2021-03-14 14:20:15
1,134918,131263,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137257,133552,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN,1,1,0,2,MAESTRIA EN CIENCIAS MENCION GESTIÓN Y ADMINISTRACIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,135260,131571,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135436,132170,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135909,132243,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135076,131414,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135102,131438,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135114,131448,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135233,131545,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135375,131696,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135288,131623,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134226,130664,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134950,131336,1,2018,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,1,1,1,0,DOCTORA EN CIENCIAS: ENFERMERIA,1,,,2021-03-14 14:20:15
1,135352,131650,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134947,131285,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134156,130602,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135071,131406,1,2020,UNIVERSIDAD CÉSAR VALLEJO S.A.C.,1,1,0,1,MAESTRA EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,135438,131725,1,1984,UNIVERSIDAD ESAN,1,1,0,1,"MAGISTER, ESPECIALIDAD: ADMINISTRACION",1,,,2021-03-14 14:20:15
1,135655,131974,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135651,131952,1,2013,UNIVERSIDAD DE LIEJA,1,1,0,1,INGENIERIA AMBIENTAL,1,,EGRESADO PERO NO TITULADO,2021-03-14 14:20:15
1,135644,131937,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137635,133934,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,2,0,0,0,MAESTRIA EN ECONOMIA - TEORIA ECONOMICA,1,,,2021-03-14 14:20:15
1,137631,133933,1,,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUASCO,2,0,0,0,EN ESTUDIO,1,,,2021-03-14 14:20:15
1,137636,133936,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137638,134277,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137639,134057,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134620,131021,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134803,131193,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135868,132162,1,2018,UNIVERSIDAD CESAR VALLEJO,1,1,0,1,MAESTRO EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,135988,132274,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135970,132256,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135916,132217,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136522,133070,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136538,133211,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136543,133114,1,,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON,1,1,0,2,DIAGNOSTICO E INTERVENCIÓN PSICOEDUCATIVA,1,,,2021-03-14 14:20:15
1,136529,132821,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136544,133873,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135358,131653,1,,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,2,0,0,0,ADMINISTRACIÓN ESTRATÉGICA,1,,,2021-03-14 14:20:15
1,135896,132184,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134325,130734,1,,ESCUELA DE POSGRADO CENTRO DE ALTOS ESTUDIOS NACIONALES,2,0,0,0,-,1,,ME ENCUENTRO CURSANDO EL IV CICLO DE MAESTRIA,2021-03-14 14:20:15
1,135998,132292,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,2,MENCION EN EDUCACIÓN SUPERIOR,1,,,2021-03-14 14:20:15
1,136044,132337,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136026,132315,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136061,132350,1,,UNIVERSIDAD DEL CENTRO DEL PERÚ,1,1,0,2,ADMINISTRACIÓN ESTRATEGICA,1,,,2021-03-14 14:20:15
1,137356,133645,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134832,131383,1,,UNIVERSIDAD PRIVADA DE TACNA,1,1,0,2,MAESTRÍA EN DERECHO CON MENCIÓN EN CIENCIAS PENALES,1,,CONSTANCIA DE EGRESADO,2021-03-14 14:20:15
1,137411,133690,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137197,133494,1,2001,UNIVERSIDAD DE BARCELONA ESPAÑA,1,1,0,1,MASTER DERECHO EMPRESARIAL,1,,,2021-03-14 14:20:15
1,137194,133491,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137196,133493,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137192,133487,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137195,133492,1,,UNIVERSIDAD SAN PEDRO,1,1,0,2,OBSTETRICIA DE ALTO RIESGO Y EMERGENCIAS OBSTETRICAS,1,,PENDIENTE DE SUSTENTACION POR PANDEMIA Y PROBLEMAS DE LICENCIAMIENTO,2021-03-14 14:20:15
1,137191,133486,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136530,133068,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135680,131976,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,1,1,0,2,GESTION EMPRESARIAL,1,,ESTUDIOS CONCLUIDOS QUE SE ACREDITA CON DIPLOMA Y CERTIFICADO DE ESTUDIOS MENCION EN GESTION EMPRESARIAL,2021-03-14 14:20:15
1,135687,131986,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO - PUNO,1,1,0,2,MAESTRO EN ECONOMÍA CON MENCIÓN EN GERENCIA DE PROYECTOS,1,,ESTUDIOS CONCLUIDOS DE MAESTRIA PERO NO SE CUENTA CON EL GRADO CORRESPONDIENTE,2021-03-14 14:20:15
1,135696,131989,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135701,131998,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135703,131995,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137350,133632,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134761,131143,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136983,133303,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135278,131592,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135633,131929,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135302,131609,1,,UNIVERSIDAD NACIONAL DE PIURA,2,0,0,0,MAGISTER - SALUD PUBLICA,1,,,2021-03-14 14:20:15
1,135931,132215,1,,UNIVERSIDAD DE PIURA,2,0,0,2,MAESTRIA,1,,,2021-03-14 14:20:15
1,135395,131918,1,,ESCUELA DE POST GRADO UNIVERSIDAD NACIONAL DE PIURA,1,1,0,2,DERECHO CONSTITUCIONAL Y DERECHOS HUMANOS,1,,,2021-03-14 14:20:15
1,135249,131554,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135627,131922,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136073,132366,1,2009,UNIVERSIDAD NACIONAL DE TRUJILLO,1,1,0,1,MAESTRO EN DERECHO CONSTITUCIONAL  ADMINISTRATIVO,1,,,2021-03-14 14:20:15
1,136084,132374,1,2017,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAESTRA EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,134797,132384,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134868,132389,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135084,131416,1,2018,UNIVERSIDAD SAN PEDRO,1,1,0,1,MAESTRO EN EDUCACION CON MENCION EN DOCENCIA UNIVERSITARIA Y GESTION EDUCATIVA,1,,,2021-03-14 14:20:15
1,134585,130980,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134909,131254,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134604,130997,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134815,131201,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,2,MAESTRIA EN DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL,1,,,2021-03-14 14:20:15
1,134608,131002,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134613,133835,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134018,130477,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134031,130493,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134015,130472,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134033,130492,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137160,133458,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134730,131318,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134738,131128,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134744,131133,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136926,133239,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134452,130844,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135599,131924,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135759,132055,1,,UNIVERSIDAD NACIONAL DE UCAYALI,2,0,0,0,NO OBTUVO EL TITULO,1,,,2021-03-14 14:20:15
1,135805,132101,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134322,130731,1,2014,ACADEMIA DIPLOMÁTICA DEL PERÚ JAVIER PÉREZ DE CUELLAR,1,1,0,1,MASTER EN DIPLOMACIA Y RELACIONES INTERNACIONALES,1,,,2021-03-14 14:20:15
1,136772,133058,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135310,131617,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133884,130359,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133885,130358,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133974,130438,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133983,130444,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134006,130504,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134067,130529,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134078,130536,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133980,130443,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134000,130484,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134034,130496,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134046,130509,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134055,130516,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133982,130445,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134196,130973,1,,UNIVERSIDAD TECNOLOGICA DEL PERÚ,2,0,0,0,GESTIÓN DE PROYECTOS,1,,EN CURSO 1° CICLO,2021-03-14 14:20:15
1,134007,130514,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134060,130524,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134068,130967,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134069,130537,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134082,130582,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134016,130473,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134021,130482,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134030,130500,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134047,130510,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134056,130517,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134070,130932,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134072,130907,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134076,130539,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134074,130532,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134080,130540,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134085,130544,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134129,130593,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134135,130586,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134087,130592,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134130,130585,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135519,131816,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135561,131863,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136561,132847,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135470,131773,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136085,132393,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,2,0,0,0,MAESTRIA DE ESTUDIOS CULTURALES,1,,EN CURSO - CULMINARA EN 2021-2,2021-03-14 14:20:15
1,134900,132571,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134901,132623,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134902,132645,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137431,133703,1,2016,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE,1,1,1,0,DOCTOR EN CIENCIAS DE LA EDUCACION,1,,,2021-03-14 14:20:15
1,137837,134144,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137851,134159,1,,UNIVERSIDAD CESAR VALLEJO,2,0,0,0,GESTION PUBLICA,1,,ESTOY EN ELABORACION DE TESIS,2021-03-14 14:20:15
1,137828,134127,1,2017,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAESTRA EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,135959,133358,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137040,133341,1,2019,UNIVERSIDAD RICARDO PALMA,1,1,0,1,MAESTRA EN INGENIERÍA INFORMÁTICA CON MENCIÓN EN INGENIERÍA DE SOFTWARE,1,,,2021-03-14 14:20:15
1,136857,133331,1,2015,UNIVERSIDA DE CASTILLA LA MANCHA Y LIBERTADES PUBLICAS,1,1,0,1,MASTER UNIVERSITARIO,1,,,2021-03-14 14:20:15
1,136858,133774,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136212,132505,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136110,132406,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134891,132523,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134892,132363,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135622,131920,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135615,131905,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134495,130890,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135355,131661,1,2007,UNIVERSIDAD NACIONAL ENRIQUE GUZMÁN Y VALLE - LA  CANTUTA,1,1,1,0,DOCTOR EN CIENCIAS DE LA EDUCACIÓN,1,,,2021-03-14 14:20:15
1,135306,131619,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135373,131679,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135749,132049,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135742,132037,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135389,131688,1,2019,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,0,1,MAGÍSTER EN ADMINISTRACIÓN ESTRATÉGICA DE EMPRESAS,1,,,2021-03-14 14:20:15
1,136410,132860,1,,UNIVERSIDAD TECNOLOGICA DE LOS ANDES,2,0,0,0,-,1,,EN PROCESO DE FORMACION,2021-03-14 14:20:15
1,134948,131292,1,2014,UNIVERSIDAD CESAR VALLEJO,1,1,0,1,MAGISTER EN PSICOLOGIA EDUCATIVA,1,,,2021-03-14 14:20:15
1,136240,132542,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134978,131313,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135482,131775,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135494,131790,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135507,131802,1,,UNIVERSIDAD NACIONAL EMILO VALDIZAN,1,1,0,2,MAESTRIA EN GESTION AMBIENTAL,1,,,2021-03-14 14:20:15
1,135516,131806,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135550,131869,1,,DANIEL ALCIDES CARRION  CERRO DE PASCO,1,1,0,2,-,1,,ESTUDIOS CONCLUIDOS DE MAESTRIA CON MENCION EN ROCAS ORNAMENTALES  Y MINERALES INDUSTRIALES,2021-03-14 14:20:15
1,135590,131880,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135606,131901,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136363,132661,1,2014,UNIVERSIDAD ALAS PERUANAS,1,1,0,1,MAESTRO EN CIENCIAS ADMINISTRACION,1,,,2021-03-14 14:20:15
1,136376,132666,1,2019,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,1,1,0,1,MAESTRO EN CIENCIAS: EDUCACIÓN CON MENCIÓN EN GESTIÓN Y ADMINISTRACIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,136384,132674,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135027,131549,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135230,131535,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135236,131537,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135819,132105,1,2017,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO,1,1,1,0,DOCTOR EN CIENCIAS DE LA EDUCACIÓN,1,,,2021-03-14 14:20:15
1,135326,131631,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134390,130789,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135019,131355,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134204,130649,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134468,130863,1,2018,UNIVERSIDAD NACIONAL DEL ALTIPLANO,1,1,0,1,Magíster Scientiae en Ganadería Andina con Especialidad en: Reproducción Animal,1,,,2021-03-14 14:20:15
1,134472,130870,1,1986,INSTITUTO ENERGETICO DE MOSCU,1,1,0,1,MAGISTER EN CIENCIAS CON MENCION EN INGENIERIA,1,,RECONOCIDO POR SUNEDU VEINTE DE JULIO DEL DOS MIL DIECINUEVE,2021-03-14 14:20:15
1,134473,130868,1,2017,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,1,1,1,0,DOCTORA EN CIENCIAS EMPRESARIALES,1,,,2021-03-14 14:20:15
1,134474,130872,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136392,132683,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136603,132876,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135923,132214,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136624,132900,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136590,132866,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136613,132888,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137393,133675,1,,UNIVERSIDAD INCA GARCILAZO DE LA VEGA,1,1,0,2,MAESTRIA,1,,ESTUDIO DE DOCTORADO CONCLUIDO,2021-03-14 14:20:15
1,137413,133693,1,,JOSE CARLOS MARIATEGUI,1,1,0,2,MAESTRIA EN CIENCIAS PENALES,1,,,2021-03-14 14:20:15
1,137419,133698,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137360,133661,1,,UNIVERSIDAD JOSE CARLOS MARIATEGUI,2,0,0,0,MAESTRIA EN DERECHO CON MENCION EN CS. PENALES,1,,,2021-03-14 14:20:15
1,135159,131500,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,1,1,0,2,MAESTRÍA EN ECONOMÍA MENCIÓN GESTIÓN PÚBLICA Y DESARROLLO REGIONAL,1,,,2021-03-14 14:20:15
1,135227,131538,1,,UNIVERSIDAD NACIONAL SAN AGUSTIN DE AREQUIPA,1,1,0,2,MAESTRIA EN GESTION  Y ADMINSITRACION EDUCATIVA,1,,,2021-03-14 14:20:15
1,135391,131695,1,,UNIVERISDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,2,0,0,0,DERECHO CONSTITUCIONAL Y PROCESAL CONSTITUCIONAL,1,,EN PROCESO DE CULMINACION,2021-03-14 14:20:15
1,135816,132104,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135209,131522,1,2008,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,1,1,0,1,MAGISTER EN PLANIFICACION Y GESTION AMBIENTAL,1,,,2021-03-14 14:20:15
1,135741,132039,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134259,130695,1,2014,UNIVERSIDAD ALAS PERUANAS S.A.,1,1,0,1,MAESTRO EN GESTION EMPRESARIAL,1,,,2021-03-14 14:20:15
1,135216,131525,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135226,131542,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135419,131783,1,,UNIVERSIDAD NACIONAL ENRIQUE GUZMAN Y VALLE,2,0,0,0,MAESTRIA EN CIENCIAS DE LA EDUCACION CON MENCION EN DOCENCIA Y GESTION EDUCATIVA,1,,NO CONCLUIDO,2021-03-14 14:20:15
1,135223,131531,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136451,132741,1,,UNIVERSIDAD NACIONAL DE LA PLATA,2,0,0,0,MAGISTER EN POLITICAS DE DESARROLLO,1,,ESTUDIANDO ACTUALMENTE,2021-03-14 14:20:15
1,136474,132770,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136389,132749,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136147,132440,1,,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,2,0,0,0,MAESTRIA EN GESTION PUBLICA,1,,LA MAESTRIA CULMINA ESETE MES DE DICIEMBRE 2020,2021-03-14 14:20:15
1,136148,132453,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135992,132740,1,,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,2,0,0,0,MAESTRIA EN CIENCIAS Y TECNOLOGIAS AMBIENTALES,1,,,2021-03-14 14:20:15
1,136011,132432,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134079,131175,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135872,132153,1,,UNIVERSIDAD PERUANA CAYETANO HEREDIA,2,0,0,0,MAESTRIA EN SALUD PUBLICA Y GLOBAL,1,,,2021-03-14 14:20:15
1,136972,133272,1,2017,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,1,0,DOCTORA EN GESTION PUBLICA Y GOBERNABILIDAD,1,,,2021-03-14 14:20:15
1,135926,132211,1,2015,UNIVERSIDAD NACIONAL DE TRUJILLO,1,1,0,1,MAESTRO EN INGENIERIA AMBIENTAL,1,,,2021-03-14 14:20:15
1,135946,132235,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135962,133902,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135968,132251,1,,UNIVERSIDAD CATÓLICA DE TRUJILLO,2,0,0,0,GESTIÓN Y ACREDITACIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,135015,131351,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134994,131329,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134952,131291,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135050,131389,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135092,131425,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135038,131377,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134184,130629,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134186,130635,1,,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,1,1,0,2,ADMINISTRACION DE INSTITUCIONES EDUCATIVAS Y TICS,1,,,2021-03-14 14:20:15
1,134742,131135,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136330,132652,1,2010,UNIVERSIDAD  CESAR VALLEJO,1,1,0,1,MAESTRÍA EN DOCENCIA Y GESTIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,136382,132675,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136415,132708,1,,UNIVERSIDAD FEDERICO VILLARREAL,1,2,0,0,MAESTRÍA EN GESTIÓN DE POLÍTICAS PÚBLICAS,1,,,2021-03-14 14:20:15
1,136441,132728,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136450,132736,1,2015,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAGISTER EN PSICOLOGIA EDUCATIVA,1,,,2021-03-14 14:20:15
1,136463,132757,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135357,131716,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
